ActivityLevel,CourseName,CourseNumber,CoursePaidTime,CourseParkTime,CoursePreparationTime,CourseStartTimeLocal,CourseStartTimeUTC,CourseType,CourseUid,Destination,DestinationName,DisplayGroupId,FastTrackedTime,FirstDisplayTime,FirstStoreTime,FirstTenderTime,FirstViewedTime,FoodDeliveredTime,InsertDate,ItemCategory,ItemCookStartTime,ItemCookTime,ItemDescription,ItemId,ItemNumber,ItemQuantity,ItemTagTime,ItemUID,LastBumpTime,LastPreparedTime,LastRecallTime,LastTotalTime,LastUnbumpTime,Modifier1Id,Modifier2Id,Modifier3Id,ParentItemNumber,PriorityStatusReached,PriorityTime,RemakeTime,RushStatusReached,RushTime,ServerId,ServerName,SoSTag,StationType,seat,TerminalNumber,TimeStampLocal,TimeStampUTC,TopLevelItem,TransactionNumber,TransactionStartTimeLocal,TransactionStartTimeUIC,TransactionUID,UID,ViewId,ViewName,Token
1,ENTREES,1,-1,-1,792,2022-03-28T18:37:25.935,2022-03-28T23:37:25.935,Entree,f3b4240d-4e82-4e2b-acc9-315c57adae5d,9,DELIVERY,1,0,186,-1,0,186,-1,2022-03-28T23:44:01.700261,1346,193,606,Farfalle,1346,8,1,-1,2c4b5cb6-ea56-442f-a532-fe2bd47cd6bc,195,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,S09V109,Prep,998,1,2022-03-28T18:40:41.331,2022-03-28T23:40:41.331,TRUE,339,2022-03-28T18:37:25.935,0001-01-01T00:00:00,07ab6275-1d34-456d-9382-9290f07b5800,e336a842-9218-49bf-b539-50c25fb155a0,9,BROILER,2022-03-28 18:40:41.331000_e336a842-9218-49bf-b539-50c25fb155a0
1,ENTREES,1,-1,-1,792,2022-03-28T18:37:25.935,2022-03-28T23:37:25.935,Entree,f3b4240d-4e82-4e2b-acc9-315c57adae5d,9,DELIVERY,1,0,186,-1,0,186,-1,2022-03-28T23:44:01.700261,6927,193,297,Add Shrimp,6927,9,1,-1,15bb3953-77f8-4ea7-8be2-e3ac2369829e,195,-1,-1,-1,-1,0,0,0,8,FALSE,0,0,FALSE,0,985,FRED D,S09V109,Prep,998,1,2022-03-28T18:40:41.338,2022-03-28T23:40:41.338,FALSE,339,2022-03-28T18:37:25.935,0001-01-01T00:00:00,07ab6275-1d34-456d-9382-9290f07b5800,48aa0518-2ac9-4f40-9bef-a4e5baa7bd02,9,BROILER,2022-03-28 18:40:41.338000_48aa0518-2ac9-4f40-9bef-a4e5baa7bd02
1,ENTREES,1,-1,-1,594,2022-03-28T18:31:25.533,2022-03-28T23:31:25.533,Entree,40c88a7c-e7d2-46f8-bf0c-ddeb5165394f,9,DELIVERY,1,0,327,-1,0,327,-1,2022-03-28T23:44:01.71589,4776,404,267,*Samosas,4776,3,1,-1,acee8b77-7317-410a-bade-97797fdd7369,578,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,S11V111,Prep,998,1,2022-03-28T18:41:03.95,2022-03-28T23:41:03.95,TRUE,332,2022-03-28T18:31:25.532,0001-01-01T00:00:00,9dc09fbd-ef01-480c-8bf8-e42195bbdad0,4f528569-3d76-4518-b5da-d213ae318418,11,FRY,2022-03-28 18:41:03.950000_4f528569-3d76-4518-b5da-d213ae318418
1,ENTREES,1,-1,-1,594,2022-03-28T18:31:25.533,2022-03-28T23:31:25.533,Entree,40c88a7c-e7d2-46f8-bf0c-ddeb5165394f,9,DELIVERY,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.71589,3201,16,594,Cuban Sand,3201,4,1,-1,954d60e4-7078-4ca6-a2fd-165208a998c0,595,-1,-1,-1,-1,0,0,0,0,TRUE,0,0,FALSE,0,985,FRED D,S10V110,Prep,998,1,2022-03-28T18:41:21.341,2022-03-28T23:41:21.341,TRUE,332,2022-03-28T18:31:25.532,0001-01-01T00:00:00,9dc09fbd-ef01-480c-8bf8-e42195bbdad0,3a4b292e-72d4-4aae-9151-e79ba48e80e1,10,GRILL,2022-03-28 18:41:21.341000_3a4b292e-72d4-4aae-9151-e79ba48e80e1
1,ENTREES,1,-1,-1,594,2022-03-28T18:31:25.533,2022-03-28T23:31:25.533,Entree,40c88a7c-e7d2-46f8-bf0c-ddeb5165394f,9,DELIVERY,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.71589,4825,16,1,FFry,4825,5,1,-1,e1231d4a-95a7-4d1f-bba8-f827f4e00486,595,-1,-1,-1,-1,0,0,0,4,FALSE,0,0,FALSE,0,985,FRED D,S10V110,Prep,998,1,2022-03-28T18:41:21.343,2022-03-28T23:41:21.343,FALSE,332,2022-03-28T18:31:25.532,0001-01-01T00:00:00,9dc09fbd-ef01-480c-8bf8-e42195bbdad0,1853a02c-e899-4835-8d68-93422cbb7835,10,GRILL,2022-03-28 18:41:21.343000_1853a02c-e899-4835-8d68-93422cbb7835
1,ENTREES,1,-1,-1,594,2022-03-28T18:31:25.533,2022-03-28T23:31:25.533,Entree,40c88a7c-e7d2-46f8-bf0c-ddeb5165394f,9,DELIVERY,1,0,0,-1,0,420,-1,2022-03-28T23:44:01.71589,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,595,595,-1,-1,-1,0,0,0,0,TRUE,0,0,FALSE,0,985,FRED D,S08V108,Assembler,998,1,2022-03-28T18:41:21.375,2022-03-28T23:41:21.375,FALSE,332,2022-03-28T18:31:25.532,0001-01-01T00:00:00,9dc09fbd-ef01-480c-8bf8-e42195bbdad0,dc473be4-6ce6-435b-909d-88ba39697b13,32,Entrees,2022-03-28 18:41:21.375000_dc473be4-6ce6-435b-909d-88ba39697b13
1,ENTREES,1,-1,-1,594,2022-03-28T18:31:25.533,2022-03-28T23:31:25.533,Entree,40c88a7c-e7d2-46f8-bf0c-ddeb5165394f,9,DELIVERY,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.71589,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,595,595,-1,-1,-1,0,0,0,0,TRUE,0,0,FALSE,0,985,FRED D,View 5101,Assembler,998,1,2022-03-28T18:41:21.387,2022-03-28T23:41:21.387,FALSE,332,2022-03-28T18:31:25.532,0001-01-01T00:00:00,9dc09fbd-ef01-480c-8bf8-e42195bbdad0,7afa21e5-bdd6-44ee-9d3d-112281a8ece8,5101,Cashier Cooking 1,2022-03-28 18:41:21.387000_7afa21e5-bdd6-44ee-9d3d-112281a8ece8
1,ENTREES,1,-1,-1,594,2022-03-28T18:31:25.533,2022-03-28T23:31:25.533,Entree,40c88a7c-e7d2-46f8-bf0c-ddeb5165394f,9,DELIVERY,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.71589,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,595,595,-1,-1,-1,0,0,0,0,TRUE,0,0,FALSE,0,985,FRED D,View 5201,Assembler,998,1,2022-03-28T18:41:21.405,2022-03-28T23:41:21.405,FALSE,332,2022-03-28T18:31:25.532,0001-01-01T00:00:00,9dc09fbd-ef01-480c-8bf8-e42195bbdad0,56f16918-3876-4c62-a563-925968882b43,5201,Cashier In Progress 2,2022-03-28 18:41:21.405000_56f16918-3876-4c62-a563-925968882b43
1,ENTREES,1,-1,-1,594,2022-03-28T18:31:25.533,2022-03-28T23:31:25.533,Entree,40c88a7c-e7d2-46f8-bf0c-ddeb5165394f,9,DELIVERY,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.71589,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,595,595,-1,-1,-1,0,0,0,0,TRUE,0,0,FALSE,0,985,FRED D,View 5301,Assembler,998,1,2022-03-28T18:41:21.424,2022-03-28T23:41:21.424,FALSE,332,2022-03-28T18:31:25.532,0001-01-01T00:00:00,9dc09fbd-ef01-480c-8bf8-e42195bbdad0,b58068db-37c6-4323-8b1d-1665206f485c,5301,Cashier In Progress 3,2022-03-28 18:41:21.424000_b58068db-37c6-4323-8b1d-1665206f485c
1,ENTREES,1,-1,-1,594,2022-03-28T18:31:25.533,2022-03-28T23:31:25.533,Entree,40c88a7c-e7d2-46f8-bf0c-ddeb5165394f,9,DELIVERY,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.71589,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,595,595,-1,-1,-1,0,0,0,0,TRUE,0,0,FALSE,0,985,FRED D,View 1802,Assembler,998,1,2022-03-28T18:41:21.443,2022-03-28T23:41:21.443,FALSE,332,2022-03-28T18:31:25.532,0001-01-01T00:00:00,9dc09fbd-ef01-480c-8bf8-e42195bbdad0,689acd8b-d846-4a5b-bce0-f68e7b185285,6101,Cashier Delv Cooking 1,2022-03-28 18:41:21.443000_689acd8b-d846-4a5b-bce0-f68e7b185285
1,ENTREES,1,-1,-1,594,2022-03-28T18:31:25.533,2022-03-28T23:31:25.533,Entree,40c88a7c-e7d2-46f8-bf0c-ddeb5165394f,9,DELIVERY,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.71589,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,595,595,-1,-1,-1,0,0,0,0,TRUE,0,0,FALSE,0,985,FRED D,View 1902,Assembler,998,1,2022-03-28T18:41:21.451,2022-03-28T23:41:21.451,FALSE,332,2022-03-28T18:31:25.532,0001-01-01T00:00:00,9dc09fbd-ef01-480c-8bf8-e42195bbdad0,a941cb75-7b7f-4803-84f1-3209b996d37f,6201,Cashier Delv Cooking 2,2022-03-28 18:41:21.451000_a941cb75-7b7f-4803-84f1-3209b996d37f
1,ENTREES,1,-1,-1,594,2022-03-28T18:31:25.533,2022-03-28T23:31:25.533,Entree,40c88a7c-e7d2-46f8-bf0c-ddeb5165394f,9,DELIVERY,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.71589,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,595,595,-1,-1,-1,0,0,0,0,TRUE,0,0,FALSE,0,985,FRED D,View 2004,Assembler,998,1,2022-03-28T18:41:21.458,2022-03-28T23:41:21.458,FALSE,332,2022-03-28T18:31:25.532,0001-01-01T00:00:00,9dc09fbd-ef01-480c-8bf8-e42195bbdad0,0703c874-0535-41e1-8140-b5c99e73944f,6301,Cashier Delv Cooking 3,2022-03-28 18:41:21.458000_0703c874-0535-41e1-8140-b5c99e73944f
1,ENTREES,3,-1,-1,629,2022-03-28T18:32:20.015,2022-03-28T23:32:20.015,Entree,ef88d02d-9d9d-43c7-b48d-72cda20bd0a4,1,Dining Room,1,0,448,-1,0,448,-1,2022-03-28T23:44:01.731515,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,544,448,-1,-1,-1,0,0,0,0,TRUE,0,0,TRUE,49,491,ANGELA F,View 1509,Expediter,32,12,2022-03-28T18:41:24.585,2022-03-28T23:41:24.585,FALSE,312,2022-03-28T18:14:05.486,0001-01-01T00:00:00,1c337907-235b-4a76-bb4a-8df84293221b,d9cfe606-2d92-4b54-be01-475256e0ebc3,15,Need To Run,2022-03-28 18:41:24.585000_d9cfe606-2d92-4b54-be01-475256e0ebc3
1,ENTREES,1,-1,-1,594,2022-03-28T18:31:25.533,2022-03-28T23:31:25.533,Entree,40c88a7c-e7d2-46f8-bf0c-ddeb5165394f,9,DELIVERY,1,0,595,-1,0,595,-1,2022-03-28T23:44:01.762735,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,613,595,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,View 1509,Expediter,998,1,2022-03-28T18:41:39.363,2022-03-28T23:41:39.363,FALSE,332,2022-03-28T18:31:25.532,0001-01-01T00:00:00,9dc09fbd-ef01-480c-8bf8-e42195bbdad0,f57b57fd-cca0-4c2b-92ee-7d27a24adcb7,15,Need To Run,2022-03-28 18:41:39.363000_f57b57fd-cca0-4c2b-92ee-7d27a24adcb7
1,ENTREES,2,-1,-1,713,2022-03-28T18:29:50.545,2022-03-28T23:29:50.545,Entree,3de729ef-8bdc-41c1-a184-6603c3d0ce61,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.762735,5324,19,713,*Asian LetTacos,5324,1,1,-1,2b7a50c2-3637-4f23-98b3-c6e4d426d759,714,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,308,LATRESSA T,S06V106,Prep,92,10,2022-03-28T18:41:44.655,2022-03-28T23:41:44.655,TRUE,331,2022-03-28T18:29:50.545,0001-01-01T00:00:00,7d9d517d-16ee-44f0-b52c-6d1b3cff0905,f8ee71b5-95b2-4206-9088-0d0edf97c3a6,6,SANDWICH,2022-03-28 18:41:44.655000_f8ee71b5-95b2-4206-9088-0d0edf97c3a6
1,ENTREES,2,-1,-1,713,2022-03-28T18:29:50.545,2022-03-28T23:29:50.545,Entree,3de729ef-8bdc-41c1-a184-6603c3d0ce61,1,Dining Room,1,0,0,-1,0,252,-1,2022-03-28T23:44:01.762735,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,714,714,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,308,LATRESSA T,S08V108,Assembler,92,10,2022-03-28T18:41:44.672,2022-03-28T23:41:44.672,FALSE,331,2022-03-28T18:29:50.545,0001-01-01T00:00:00,7d9d517d-16ee-44f0-b52c-6d1b3cff0905,3d16c24e-2aa3-43a2-b0b3-26d34ac2dec8,32,Entrees,2022-03-28 18:41:44.672000_3d16c24e-2aa3-43a2-b0b3-26d34ac2dec8
1,ENTREES,2,-1,-1,713,2022-03-28T18:29:50.545,2022-03-28T23:29:50.545,Entree,3de729ef-8bdc-41c1-a184-6603c3d0ce61,1,Dining Room,1,0,714,-1,0,714,-1,2022-03-28T23:44:01.762735,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,721,714,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,308,LATRESSA T,View 1509,Expediter,92,10,2022-03-28T18:41:52.216,2022-03-28T23:41:52.216,FALSE,331,2022-03-28T18:29:50.545,0001-01-01T00:00:00,7d9d517d-16ee-44f0-b52c-6d1b3cff0905,f2c17051-5ede-4b23-bc7f-4b6e4e920fd8,15,Need To Run,2022-03-28 18:41:52.216000_f2c17051-5ede-4b23-bc7f-4b6e4e920fd8
1,ENTREES,2,-1,-1,793,2022-03-28T18:30:26.785,2022-03-28T23:30:26.785,Entree,3ab88b12-4054-4e91-a370-42ac4673d679,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.77839,5354,1,793,Tuscan Chkn,5354,3,1,-1,c9df7b71-46d8-4be6-91b5-093bb7920584,705,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,141,VYZION F,S09V109,Prep,81,9,2022-03-28T18:42:11.825,2022-03-28T23:42:11.825,TRUE,319,2022-03-28T18:17:23.947,0001-01-01T00:00:00,9ed41a11-ba54-4281-be3c-73c13bd4de86,e5df35f7-c9c0-4f0a-bec3-109ef424e6a9,9,BROILER,2022-03-28 18:42:11.825000_e5df35f7-c9c0-4f0a-bec3-109ef424e6a9
1,ENTREES,1,-1,-1,584,2022-03-28T18:34:40.481,2022-03-28T23:34:40.481,Entree,112baa7a-f1b6-49a9-bd3d-0193e82a18d5,9,DELIVERY,1,0,309,-1,0,309,-1,2022-03-28T23:44:01.793995,3880,356,275,*Crispy Cheese,3880,3,1,-1,da362f19-f943-433e-9cd5-c436502067f5,480,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,S11V111,Prep,998,1,2022-03-28T18:42:40.663,2022-03-28T23:42:40.663,TRUE,337,2022-03-28T18:34:40.481,0001-01-01T00:00:00,7da83250-ac66-45ec-bd32-c5d66d98a619,14953c7a-a9aa-4682-a4f5-769afe61c12e,11,FRY,2022-03-28 18:42:40.663000_14953c7a-a9aa-4682-a4f5-769afe61c12e
1,ENTREES,1,-1,-1,584,2022-03-28T18:34:40.481,2022-03-28T23:34:40.481,Entree,112baa7a-f1b6-49a9-bd3d-0193e82a18d5,9,DELIVERY,1,0,0,-1,0,226,-1,2022-03-28T23:44:01.793995,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,480,480,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,S08V108,Assembler,998,1,2022-03-28T18:42:40.694,2022-03-28T23:42:40.694,FALSE,337,2022-03-28T18:34:40.481,0001-01-01T00:00:00,7da83250-ac66-45ec-bd32-c5d66d98a619,a5522339-b708-45b7-8779-ed3efe8bd26f,32,Entrees,2022-03-28 18:42:40.694000_a5522339-b708-45b7-8779-ed3efe8bd26f
1,ENTREES,1,-1,-1,584,2022-03-28T18:34:40.481,2022-03-28T23:34:40.481,Entree,112baa7a-f1b6-49a9-bd3d-0193e82a18d5,9,DELIVERY,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.793995,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,480,480,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,View 5101,Assembler,998,1,2022-03-28T18:42:40.709,2022-03-28T23:42:40.709,FALSE,337,2022-03-28T18:34:40.481,0001-01-01T00:00:00,7da83250-ac66-45ec-bd32-c5d66d98a619,37a3ebfd-fd8c-426f-9333-bae26b428434,5101,Cashier Cooking 1,2022-03-28 18:42:40.709000_37a3ebfd-fd8c-426f-9333-bae26b428434
1,ENTREES,1,-1,-1,584,2022-03-28T18:34:40.481,2022-03-28T23:34:40.481,Entree,112baa7a-f1b6-49a9-bd3d-0193e82a18d5,9,DELIVERY,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.793995,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,480,480,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,View 5201,Assembler,998,1,2022-03-28T18:42:40.733,2022-03-28T23:42:40.733,FALSE,337,2022-03-28T18:34:40.481,0001-01-01T00:00:00,7da83250-ac66-45ec-bd32-c5d66d98a619,f21fbe99-8941-4307-864f-d8952d54177a,5201,Cashier In Progress 2,2022-03-28 18:42:40.733000_f21fbe99-8941-4307-864f-d8952d54177a
1,ENTREES,1,-1,-1,584,2022-03-28T18:34:40.481,2022-03-28T23:34:40.481,Entree,112baa7a-f1b6-49a9-bd3d-0193e82a18d5,9,DELIVERY,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.793995,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,480,480,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,View 5301,Assembler,998,1,2022-03-28T18:42:40.756,2022-03-28T23:42:40.756,FALSE,337,2022-03-28T18:34:40.481,0001-01-01T00:00:00,7da83250-ac66-45ec-bd32-c5d66d98a619,95ab0d54-f718-49cb-ad69-5451e50333df,5301,Cashier In Progress 3,2022-03-28 18:42:40.756000_95ab0d54-f718-49cb-ad69-5451e50333df
1,ENTREES,1,-1,-1,584,2022-03-28T18:34:40.481,2022-03-28T23:34:40.481,Entree,112baa7a-f1b6-49a9-bd3d-0193e82a18d5,9,DELIVERY,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.793995,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,480,480,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,View 1802,Assembler,998,1,2022-03-28T18:42:40.778,2022-03-28T23:42:40.778,FALSE,337,2022-03-28T18:34:40.481,0001-01-01T00:00:00,7da83250-ac66-45ec-bd32-c5d66d98a619,7f71bd6d-6494-4f3c-b68c-b63bd52616c8,6101,Cashier Delv Cooking 1,2022-03-28 18:42:40.778000_7f71bd6d-6494-4f3c-b68c-b63bd52616c8
1,ENTREES,1,-1,-1,584,2022-03-28T18:34:40.481,2022-03-28T23:34:40.481,Entree,112baa7a-f1b6-49a9-bd3d-0193e82a18d5,9,DELIVERY,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.793995,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,480,480,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,View 1902,Assembler,998,1,2022-03-28T18:42:40.785,2022-03-28T23:42:40.785,FALSE,337,2022-03-28T18:34:40.481,0001-01-01T00:00:00,7da83250-ac66-45ec-bd32-c5d66d98a619,4ece8252-3f39-41f1-9a2a-06cc3b1cc8ca,6201,Cashier Delv Cooking 2,2022-03-28 18:42:40.785000_4ece8252-3f39-41f1-9a2a-06cc3b1cc8ca
1,ENTREES,1,-1,-1,584,2022-03-28T18:34:40.481,2022-03-28T23:34:40.481,Entree,112baa7a-f1b6-49a9-bd3d-0193e82a18d5,9,DELIVERY,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.793995,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,480,480,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,View 2004,Assembler,998,1,2022-03-28T18:42:40.793,2022-03-28T23:42:40.793,FALSE,337,2022-03-28T18:34:40.481,0001-01-01T00:00:00,7da83250-ac66-45ec-bd32-c5d66d98a619,e69a8997-fe95-4cd3-abc3-fbcf20c3d07a,6301,Cashier Delv Cooking 3,2022-03-28 18:42:40.793000_e69a8997-fe95-4cd3-abc3-fbcf20c3d07a
1,ENTREES,1,-1,-1,584,2022-03-28T18:34:40.481,2022-03-28T23:34:40.481,Entree,112baa7a-f1b6-49a9-bd3d-0193e82a18d5,9,DELIVERY,1,0,480,-1,0,480,-1,2022-03-28T23:44:01.793995,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,503,480,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,View 1509,Expediter,998,1,2022-03-28T18:43:04.236,2022-03-28T23:43:04.236,FALSE,337,2022-03-28T18:34:40.481,0001-01-01T00:00:00,7da83250-ac66-45ec-bd32-c5d66d98a619,4ae846e3-acf0-410f-bb5b-b58a81489492,15,Need To Run,2022-03-28 18:43:04.236000_4ae846e3-acf0-410f-bb5b-b58a81489492
1,ENTREES,4,-1,-1,757,2022-03-28T18:44:07.012,2022-03-28T23:44:07.012,Entree,a8092752-69fb-45ae-b59a-0b19066ef0a3,1,Dining Room,1,0,44,-1,0,44,-1,2022-03-28T23:48:11.343404,5324,50,713,*Asian LetTacos,5324,2,1,-1,7b827f05-8276-4570-8f97-1d7892f62fb8,52,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,643,VIKTOR E,S09V109,Prep,98,10,2022-03-28T18:44:59.08,2022-03-28T23:44:59.08,TRUE,340,2022-03-28T18:37:42.102,0001-01-01T00:00:00,5df3daa8-72b1-4fea-8aaf-350c0b12c754,803dd707-b4ad-456b-9568-1820b0ff13ae,9,BROILER,2022-03-28 18:44:59.080000_803dd707-b4ad-456b-9568-1820b0ff13ae
1,ENTREES,1,-1,-1,383,2022-03-28T18:44:41.092,2022-03-28T23:44:41.092,Entree,e430b1bf-f222-4359-9ae6-4ab25cd6f2db,9,DELIVERY,1,0,0,-1,0,0,-1,2022-03-28T23:48:11.343404,1342,16,383,Four Chz,1342,9,1,-1,032a6e8b-f8eb-4fc0-82aa-179f86a32af0,18,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,S09V109,Prep,998,1,2022-03-28T18:44:59.112,2022-03-28T23:44:59.112,TRUE,346,2022-03-28T18:44:41.092,0001-01-01T00:00:00,a2f7747a-e320-43b3-b7a5-f78227ec8e05,f2cb5c79-9b5a-4a1d-b5fc-76c2c0cafc47,9,BROILER,2022-03-28 18:44:59.112000_f2cb5c79-9b5a-4a1d-b5fc-76c2c0cafc47
1,ENTREES,1,-1,-1,383,2022-03-28T18:44:41.092,2022-03-28T23:44:41.092,Entree,e430b1bf-f222-4359-9ae6-4ab25cd6f2db,9,DELIVERY,1,0,0,-1,0,0,-1,2022-03-28T23:48:11.343404,6927,16,297,Add Shrimp,6927,10,1,-1,b4a8b58b-eb75-485c-bf61-48e3c0234c81,18,-1,-1,-1,-1,0,0,0,9,FALSE,0,0,FALSE,0,985,FRED D,S09V109,Prep,998,1,2022-03-28T18:44:59.115,2022-03-28T23:44:59.115,FALSE,346,2022-03-28T18:44:41.092,0001-01-01T00:00:00,a2f7747a-e320-43b3-b7a5-f78227ec8e05,929a0af5-14eb-4429-a0f1-36fcb4709e83,9,BROILER,2022-03-28 18:44:59.115000_929a0af5-14eb-4429-a0f1-36fcb4709e83
1,APPETIZERS,1,-1,-1,572,2022-03-28T18:37:42.102,2022-03-28T23:37:42.102,Appetizer,2caca92c-20d9-43d9-9587-31f96f284475,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:49:13.377446,1074,28,572,*Potstickers,1074,1,1,-1,583a1fec-a891-4fc0-8595-ab4a504bcc2d,501,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,643,VIKTOR E,S11V111,Prep,98,10,2022-03-28T18:46:03.783,2022-03-28T23:46:03.783,TRUE,340,2022-03-28T18:37:42.102,0001-01-01T00:00:00,5df3daa8-72b1-4fea-8aaf-350c0b12c754,fefb1f65-6c21-4187-b089-1ef67da451fb,11,FRY,2022-03-28 18:46:03.783000_fefb1f65-6c21-4187-b089-1ef67da451fb
1,APPETIZERS,1,-1,-1,572,2022-03-28T18:37:42.102,2022-03-28T23:37:42.102,Appetizer,2caca92c-20d9-43d9-9587-31f96f284475,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:49:13.377446,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,501,501,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,643,VIKTOR E,S08V208,Assembler,98,10,2022-03-28T18:46:03.824,2022-03-28T23:46:03.824,FALSE,340,2022-03-28T18:37:42.102,0001-01-01T00:00:00,5df3daa8-72b1-4fea-8aaf-350c0b12c754,7ff72bee-3b25-4042-ab48-9681eb205452,8,Appetizers,2022-03-28 18:46:03.824000_7ff72bee-3b25-4042-ab48-9681eb205452
1,APPETIZERS,2,-1,-1,572,2022-03-28T18:39:30.778,2022-03-28T23:39:30.778,Appetizer,f82e7862-c24b-47d9-95ee-55dc0f417a79,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:49:13.377446,1074,11,572,*Potstickers,1074,1,1,-1,fdf6441f-94da-4c91-9474-4c43f7f766d3,393,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,501,JOSH D,S11V111,Prep,13,12,2022-03-28T18:46:04.182,2022-03-28T23:46:04.182,TRUE,335,2022-03-28T18:34:24.757,0001-01-01T00:00:00,aa96ce47-403d-42fe-a05a-e6c3a6a0c69f,73882851-38d5-49b5-886d-7a44c6840c75,11,FRY,2022-03-28 18:46:04.182000_73882851-38d5-49b5-886d-7a44c6840c75
1,APPETIZERS,2,-1,-1,572,2022-03-28T18:39:30.778,2022-03-28T23:39:30.778,Appetizer,f82e7862-c24b-47d9-95ee-55dc0f417a79,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:49:13.377446,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,393,393,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,501,JOSH D,S08V208,Assembler,13,12,2022-03-28T18:46:04.208,2022-03-28T23:46:04.208,FALSE,335,2022-03-28T18:34:24.757,0001-01-01T00:00:00,aa96ce47-403d-42fe-a05a-e6c3a6a0c69f,b6a20e61-c8c4-40ba-9f05-eafa55a3c1a7,8,Appetizers,2022-03-28 18:46:04.208000_b6a20e61-c8c4-40ba-9f05-eafa55a3c1a7
